"X","name","essround","proddate","cntry","netusoft","netustm","trstprl","trstplc","trstprt","trstep","trstun","freehms","euftf","atchctr","atcherp","rlgdgr","rlgatnd","pray","vteurmmb","vteubcmb","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","T_EUandUN","T_DOMEST","T_PATRIOT","V_EXCITE","V_MATERIA","V_AUTONOM","V_RELIGION","V_GROUP","IT_FREQ","IT_TIME"
27818,"ESS9e03_1",9,"17.02.2021","RS",5,300,0,0,0,0,0,NA,0,10,0,0,4,4,NA,44,1,1,3,5,5,3,3,4,3,NA,2,2,2,1,1,2,1,1,1,1,0,0,5,5.833333,4.833333,4.7,3.625,5.5,10.5,300
27819,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,0,1,0,2,5,0,10,1,0,7,7,NA,2,2,5,5,1,1,1,1,4,2,1,1,1,1,3,1,2,2,1,1,2,1.6,5,5,5.166667,5.166667,5.142857,2.125,5.785714,NA,NA
27820,"ESS9e03_1",9,"17.02.2021","RS",5,60,3,8,3,5,3,2,8,5,5,0,7,1,NA,2,4,6,1,5,3,5,2,4,3,3,2,5,3,4,5,5,1,1,3,3,5.2,3,6.5,4.166667,2.166667,4.714286,3.125,4.357143,10.5,60
27821,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,10,0,NA,NA,5,NA,10,0,8,6,1,NA,2,5,5,3,5,1,1,2,1,6,3,1,3,1,6,2,6,1,1,1,6,2.5,1.5,10,1.5,3.166667,4.857143,5.875,5.357143,NA,NA
27822,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,7,5,5,1,2,6,7,5,7,5,6,NA,1,2,5,1,4,2,5,1,2,2,1,1,1,1,5,2,4,2,1,2,2,3.8,5,7,4.5,4.166667,5.714286,4.375,5.357143,NA,NA
27823,"ESS9e03_1",9,"17.02.2021","RS",5,300,4,8,3,3,3,2,5,0,5,5,4,1,NA,44,2,6,1,3,2,6,2,2,4,5,2,4,3,6,5,5,2,2,2,4,4,3.5,4,2.833333,3.166667,5,5.375,4.071429,10.5,300
27824,"ESS9e03_1",9,"17.02.2021","RS",4,270,10,10,7,10,10,3,10,0,0,0,7,7,NA,1,1,2,2,2,3,5,2,5,4,3,3,1,1,4,2,3,2,2,4,2,6.4,8.5,5,4.166667,5.833333,4.714286,1.375,4.928571,9,270
27825,"ESS9e03_1",9,"17.02.2021","RS",3,NA,0,3,2,8,4,2,3,7,7,8,7,1,NA,1,3,5,1,2,2,1,1,1,5,1,1,1,2,5,1,1,1,1,2,5,4.8,1,5,2.5,4.833333,5.857143,5.375,6.357143,7.5,NA
27826,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,10,NA,NA,NA,3,NA,10,0,10,6,5,NA,55,5,5,2,NA,2,2,3,2,6,NA,1,NA,2,5,1,2,2,2,2,6,0,8,10,1.833333,2.5,4.583333,5.125,5.785714,NA,NA
27827,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,0,0,NA,NA,5,NA,10,0,0,7,7,NA,33,2,6,3,1,2,1,1,5,1,1,2,3,1,1,1,6,1,1,3,1,0,1.5,5,6.5,4.166667,5,1.625,5.357143,NA,NA
27828,"ESS9e03_1",9,"17.02.2021","RS",5,240,5,5,5,5,5,4,NA,10,0,6,5,NA,NA,NA,2,4,1,1,1,2,2,2,1,1,1,1,1,4,1,1,1,1,1,1,3.333333,5,7.5,5.5,5.5,5.571429,5.166667,6.357143,10.5,240
27829,"ESS9e03_1",9,"17.02.2021","RS",5,60,2,2,0,0,2,2,0,8,4,10,3,1,NA,2,2,5,1,2,2,2,2,3,2,1,2,3,1,5,5,4,1,3,1,3,2.2,1,5,4.166667,4.166667,5.571429,7.125,4.928571,10.5,60
27830,"ESS9e03_1",9,"17.02.2021","RS",2,NA,1,2,2,1,3,4,8,4,2,3,6,6,NA,33,2,4,3,6,2,1,6,5,4,1,3,4,4,4,3,3,5,5,2,4,3.5,1.5,3,3.5,2.833333,3.857143,3.125,4.357143,6,NA
27831,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,0,0,5,3,4,3,5,6,6,NA,2,1,5,2,2,2,4,2,4,6,3,4,2,2,6,3,2,NA,2,2,4,2.2,0,2,2.166667,4.5,4.583333,3.625,4.785714,NA,NA
27832,"ESS9e03_1",9,"17.02.2021","RS",1,NA,7,2,NA,NA,6,2,9,10,10,5,6,6,NA,1,3,3,1,3,1,1,1,1,5,5,1,6,6,1,1,2,1,1,1,6,6.75,7,6,3.5,3.5,5.428571,3.875,5.642857,NA,NA
27833,"ESS9e03_1",9,"17.02.2021","RS",5,240,1,6,0,6,4,1,10,5,5,0,7,7,NA,1,2,5,1,4,2,5,1,2,4,1,3,2,2,5,1,NA,1,1,6,4,5.4,0.5,5.5,3.166667,3.833333,6,0.875,5.333333,10.5,240
27834,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,9,5,3,3,1,5,9,4,6,5,1,NA,1,2,5,2,3,1,2,2,2,5,2,2,2,2,5,2,2,1,2,1,5,3.4,7,9,2.5,4.166667,5.857143,5.625,5.5,NA,NA
27835,"ESS9e03_1",9,"17.02.2021","RS",1,NA,7,3,3,7,NA,NA,10,10,4,6,6,6,NA,1,4,NA,4,3,1,2,3,2,6,2,1,4,1,6,1,1,1,3,1,6,5.75,5,6.5,1.5,4,5.333333,4.125,5.642857,NA,NA
27836,"ESS9e03_1",9,"17.02.2021","RS",5,150,3,5,0,6,7,2,10,5,7,5,5,5,NA,1,1,4,1,2,2,5,2,5,1,1,2,1,1,3,5,4,1,2,4,1,6.4,1.5,5,5.833333,5.166667,5.428571,3.625,4.642857,10.5,150
27837,"ESS9e03_1",9,"17.02.2021","RS",5,180,2,4,0,NA,8,4,0,10,0,6,6,6,NA,2,1,4,1,1,1,2,2,5,4,3,3,2,1,4,2,2,2,1,3,4,3.25,1,7,3.5,5.166667,4.857143,3.625,5.785714,10.5,180
27838,"ESS9e03_1",9,"17.02.2021","RS",5,300,0,0,0,1,0,3,5,10,7,10,5,1,NA,2,2,6,1,3,2,5,1,3,3,3,1,5,5,3,2,5,2,1,2,5,3.6,0,5,3.833333,2.833333,5.142857,6.375,4.642857,10.5,300
27839,"ESS9e03_1",9,"17.02.2021","RS",4,60,2,4,2,0,2,3,4,9,4,5,5,4,NA,2,3,5,2,3,4,2,1,1,3,2,1,2,1,4,2,3,1,1,2,3,3,2,6.5,4.166667,4.166667,5.285714,4.375,5.785714,9,60
27840,"ESS9e03_1",9,"17.02.2021","RS",5,120,0,0,0,4,1,2,5,10,2,10,5,1,NA,1,3,5,1,2,1,1,2,3,4,4,2,2,1,3,2,5,1,1,1,2,2.8,0,5,4.5,4.5,5.142857,6.625,5.642857,10.5,120
27841,"ESS9e03_1",9,"17.02.2021","RS",5,180,2,2,0,NA,NA,3,10,6,NA,7,6,4,NA,1,2,6,2,5,2,5,2,3,3,1,1,4,3,5,3,5,1,2,3,3,6,1,4,3.833333,2.5,5.428571,4.375,4.5,10.5,180
27842,"ESS9e03_1",9,"17.02.2021","RS",4,240,0,0,0,5,4,4,10,10,0,10,5,5,NA,2,4,5,4,5,4,4,4,3,6,4,2,4,2,5,2,2,2,2,2,3,4.8,0,5,2.833333,2.833333,3.857143,5.375,4.928571,9,240
27843,"ESS9e03_1",9,"17.02.2021","RS",3,NA,10,8,3,3,3,2,10,10,9,5,7,7,NA,1,2,5,1,2,1,2,2,3,5,1,3,2,1,6,2,2,1,2,3,4,5.4,6.5,9,2.5,4.5,5.714286,2.875,5.642857,7.5,NA
27844,"ESS9e03_1",9,"17.02.2021","RS",5,480,2,3,3,5,5,3,8,8,8,2,7,7,NA,1,4,5,2,5,3,5,2,2,4,2,2,2,1,3,2,5,2,1,4,2,5.6,2.5,5.5,4.5,3.5,4.857143,1.875,4.928571,10.5,NA
27845,"ESS9e03_1",9,"17.02.2021","RS",1,NA,4,6,2,NA,NA,3,NA,10,NA,6,6,4,NA,55,2,4,1,4,2,1,1,2,4,4,2,2,3,5,1,1,1,1,1,4,NA,3,8,3.166667,4.166667,5.285714,4.625,6.071429,NA,NA
27846,"ESS9e03_1",9,"17.02.2021","RS",1,NA,NA,NA,NA,NA,NA,2,NA,10,2,NA,5,NA,NA,NA,3,6,2,5,3,3,2,2,5,3,2,4,2,6,3,5,2,2,3,3,2,NA,10,2.833333,2.5,5,3.75,4.785714,NA,NA
27847,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,9,NA,NA,NA,5,NA,9,NA,10,4,1,NA,2,NA,6,3,5,1,1,2,1,6,4,1,NA,2,6,1,NA,2,1,1,NA,5,10,9,1.5,2,4.916667,6.875,6,NA,NA
27848,"ESS9e03_1",9,"17.02.2021","RS",2,NA,1,2,0,3,NA,2,4,7,7,2,7,7,NA,1,1,5,1,1,1,1,1,2,2,2,1,1,1,3,2,2,1,1,1,1,4,0.5,4.5,5.5,5.166667,6,2.625,6.214286,6,NA
27849,"ESS9e03_1",9,"17.02.2021","RS",2,NA,7,8,7,8,8,5,10,10,7,10,5,4,NA,1,2,2,1,2,1,2,2,2,2,2,2,2,1,5,2,2,2,1,2,3,7,7,9,4.166667,5.5,5.142857,5.625,5.928571,6,NA
27850,"ESS9e03_1",9,"17.02.2021","RS",5,900,6,9,4,0,0,2,1,10,3,6,5,4,NA,1,4,3,3,5,6,5,2,3,3,3,4,3,1,5,2,4,1,2,3,2,1.2,5,9.5,4.166667,3.833333,4.428571,4.375,4.5,10.5,NA
27851,"ESS9e03_1",9,"17.02.2021","RS",5,120,0,0,0,0,0,NA,0,5,5,5,7,7,NA,2,3,5,2,3,2,3,3,3,3,2,2,3,2,5,2,3,2,1,2,4,2,0,2.5,3.5,3.833333,5,3.125,5.357143,10.5,120
27852,"ESS9e03_1",9,"17.02.2021","RS",3,NA,7,5,2,3,8,2,9,7,10,0,7,7,NA,1,1,5,2,1,1,2,2,6,2,1,1,1,1,1,1,1,1,1,3,1,6.4,4.5,6,6.166667,5.166667,5.428571,1.625,6.214286,7.5,NA
27853,"ESS9e03_1",9,"17.02.2021","RS",5,30,5,5,2,1,1,2,5,10,4,5,4,4,NA,NA,5,5,2,5,2,5,1,1,6,2,1,5,1,5,2,5,2,1,1,6,2.75,3.5,7.5,1.833333,2.5,5.285714,4.875,5.071429,10.5,30
27854,"ESS9e03_1",9,"17.02.2021","RS",5,540,4,5,4,8,8,2,8,4,9,0,7,7,NA,1,1,3,3,2,2,4,3,5,2,1,2,1,2,2,4,3,2,5,5,1,7,4,4.5,5.833333,5.5,5.142857,1.125,4.214286,10.5,NA
27855,"ESS9e03_1",9,"17.02.2021","RS",3,NA,3,9,3,3,1,NA,2,0,0,5,4,4,NA,NA,2,6,6,3,1,1,1,1,3,4,1,2,4,3,6,2,1,1,3,3,1.5,3,4.5,4.5,3.833333,5.833333,4.375,4.5,7.5,NA
27856,"ESS9e03_1",9,"17.02.2021","RS",2,NA,NA,10,NA,NA,NA,4,10,8,5,5,5,1,NA,55,4,5,2,5,2,2,2,2,5,2,2,5,2,5,2,6,2,2,2,3,7.5,NA,9,3.166667,2.5,4.857143,5.125,4.928571,6,NA
27857,"ESS9e03_1",9,"17.02.2021","RS",3,NA,NA,8,NA,NA,NA,4,NA,8,NA,6,4,4,NA,NA,1,2,2,3,3,2,NA,3,2,2,3,2,1,2,3,2,2,2,2,1,NA,NA,8,5.833333,5.166667,4.916667,4.875,5.357143,7.5,NA
27858,"ESS9e03_1",9,"17.02.2021","RS",5,120,0,4,2,1,1,1,2,3,6,3,7,6,NA,NA,3,6,1,2,1,6,2,3,3,1,2,2,2,6,5,5,2,2,3,2,2.5,1,3.5,3.833333,4.166667,5.571429,2.625,4.214286,10.5,120
27859,"ESS9e03_1",9,"17.02.2021","RS",5,120,5,5,5,5,5,4,0,9,5,7,5,5,NA,2,3,3,3,3,3,2,2,2,4,1,1,1,1,5,1,1,1,1,1,2,4,5,7,3.833333,5.166667,5.142857,4.875,6.071429,10.5,120
27860,"ESS9e03_1",9,"17.02.2021","RS",5,180,0,2,0,3,5,3,4,3,6,5,3,1,NA,1,3,6,1,2,1,2,2,3,2,6,1,2,1,5,2,4,1,1,4,6,4,0,2.5,3.166667,4.166667,4.714286,5.125,5.785714,10.5,180
27861,"ESS9e03_1",9,"17.02.2021","RS",4,20,0,5,0,0,0,5,0,10,5,2,7,6,NA,1,1,6,1,1,1,3,3,3,1,6,1,6,1,6,3,1,2,1,1,1,1.4,0,7.5,4.833333,3.166667,4.428571,2.875,5.928571,9,20
27862,"ESS9e03_1",9,"17.02.2021","RS",2,NA,1,0,0,0,0,5,0,8,0,0,5,5,NA,2,1,5,1,3,1,5,2,2,5,2,2,2,2,5,2,5,2,2,2,3,1,0.5,4,3.166667,4.166667,5.285714,2.875,4.785714,6,NA
27863,"ESS9e03_1",9,"17.02.2021","RS",5,300,0,0,0,NA,NA,1,10,0,4,8,5,1,NA,65,1,1,1,1,1,5,1,1,4,1,1,1,6,3,2,1,1,1,1,2,7,0,0,4.5,6.5,6.428571,6.125,5.071429,10.5,300
27864,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,0,0,NA,NA,10,1,0,7,7,NA,55,5,5,1,5,1,5,2,1,5,2,4,5,1,5,5,5,5,5,1,5,0.3333333,0,5,2.5,2.5,4.833333,2.125,3.785714,NA,NA
27865,"ESS9e03_1",9,"17.02.2021","RS",2,NA,0,0,0,0,0,4,2,1,1,0,6,6,NA,33,1,5,1,2,3,1,1,1,6,2,1,5,4,1,1,6,1,2,6,6,0.75,0,0.5,3.166667,3.5,5.571429,1.375,5.214286,6,NA
27866,"ESS9e03_1",9,"17.02.2021","RS",5,150,0,1,1,2,2,5,1,7,5,7,5,5,NA,2,2,4,2,2,2,4,2,2,5,2,3,3,5,5,3,5,2,3,2,3,3,0.5,4,3.166667,4.5,5,4.625,3.928571,10.5,150
27867,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,7,7,0,0,NA,10,10,9,5,7,4,NA,1,2,5,2,3,2,1,2,2,5,2,2,3,2,5,1,2,2,2,1,5,4.2,8.5,8.5,2.5,3.833333,5.5,4.125,5.785714,NA,NA
27868,"ESS9e03_1",9,"17.02.2021","RS",5,510,4,6,5,8,9,5,10,10,8,10,4,1,NA,1,4,2,1,1,1,1,1,3,2,1,1,1,1,4,1,2,1,2,1,3,7.4,4.5,8,4.5,6.166667,5.142857,6.875,6.214286,10.5,NA
27869,"ESS9e03_1",9,"17.02.2021","RS",5,360,0,5,0,0,2,NA,5,8,5,0,5,4,NA,NA,2,4,4,3,1,5,3,4,3,2,2,2,1,4,3,4,3,2,2,3,3,0,6.5,4.166667,4.5,5,3.125,4.5,10.5,360
27870,"ESS9e03_1",9,"17.02.2021","RS",5,15,8,4,3,5,5,4,10,9,5,6,5,2,NA,1,1,6,2,3,5,3,1,2,5,3,2,4,2,5,2,2,1,2,1,2,5.4,5.5,6.5,3.5,3.166667,5,5.375,5.357143,10.5,15
27871,"ESS9e03_1",9,"17.02.2021","RS",4,120,0,1,1,1,1,3,1,6,0,7,4,5,NA,2,2,5,2,2,2,4,2,2,5,1,1,4,2,5,2,4,2,2,2,4,1.6,0.5,3.5,2.833333,3.833333,5.428571,4.875,5.071429,9,120
27872,"ESS9e03_1",9,"17.02.2021","RS",4,120,0,7,0,0,0,4,0,10,2,5,7,1,NA,2,4,5,1,4,2,3,2,3,5,3,1,4,1,5,1,5,2,1,2,5,1.4,0,8.5,2.5,3.166667,4.571429,4.625,5.642857,9,120
27873,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,1,8,NA,NA,3,10,10,10,9,6,6,NA,1,NA,1,1,2,1,2,NA,4,NA,2,1,1,2,NA,2,2,5,4,NA,NA,7.333333,4,5.5,NA,6.166667,4.4,4.333333,5.5,NA,NA
27874,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,6,3,2,2,5,9,10,7,7,5,5,NA,55,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,4,8,6.166667,5.833333,5.714286,4.875,6.357143,NA,NA
27875,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,6,1,4,3,2,0,8,8,0,7,7,NA,55,2,5,1,1,1,5,1,1,4,1,1,1,1,5,1,1,1,1,5,4,3.75,2,7,3.166667,5.166667,6.142857,1.125,5.928571,NA,NA
27876,"ESS9e03_1",9,"17.02.2021","RS",2,NA,8,5,5,10,0,2,10,10,10,10,4,4,NA,1,1,6,5,5,2,5,2,2,5,2,3,2,2,5,1,4,1,1,1,2,6.4,6.5,7.5,3.5,3.166667,5.714286,6.125,4.5,6,NA
27877,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,10,10,10,10,2,10,10,10,5,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,10,10,NA,NA,5,4,NA,NA,NA
27878,"ESS9e03_1",9,"17.02.2021","RS",1,NA,NA,1,1,NA,NA,5,0,10,0,5,5,5,NA,2,6,5,1,1,1,2,2,4,6,6,2,2,1,6,2,2,2,1,2,6,1.666667,1,5.5,1.5,4.833333,3.714286,4.125,5.928571,NA,NA
27879,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,0,0,NA,0,8,0,5,4,1,NA,55,3,5,5,1,2,5,2,2,5,NA,1,2,NA,5,1,5,1,1,1,3,0,0,4,3.166667,4.833333,5.5,5.625,4.5,NA,NA
27880,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,4,4,2,0,0,0,0,7,7,NA,1,1,4,3,3,1,6,1,3,1,2,1,1,1,1,6,5,1,2,2,1,2,0,0,6.5,4.833333,5.857143,1.875,4.071429,NA,NA
27881,"ESS9e03_1",9,"17.02.2021","RS",5,270,0,0,1,1,1,5,2,5,5,0,7,7,NA,2,3,5,6,1,2,1,2,2,2,1,1,6,1,6,1,1,1,1,1,1,2.8,0.5,2.5,4.5,3.5,5.142857,2.125,5.785714,10.5,270
27882,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,5,1,0,0,4,1,10,5,7,3,2,NA,55,2,2,3,3,6,3,5,5,3,3,4,4,1,3,3,2,2,2,3,2,1.5,3,7.5,4.833333,4.5,3.571429,5.625,4.928571,NA,NA
27883,"ESS9e03_1",9,"17.02.2021","RS",5,180,0,5,0,0,5,2,8,8,3,5,5,6,NA,1,1,6,2,5,2,5,4,2,5,1,2,4,4,6,2,2,1,2,4,6,3.6,0,6.5,1.833333,2.5,5.571429,3.375,4.785714,10.5,180
27884,"ESS9e03_1",9,"17.02.2021","RS",2,NA,3,5,3,5,5,2,5,10,5,5,6,6,NA,1,4,5,2,5,2,2,2,2,3,3,2,4,2,5,2,4,2,2,2,3,4.4,3,7.5,3.833333,2.833333,5,3.625,5.214286,6,NA
27885,"ESS9e03_1",9,"17.02.2021","RS",2,NA,8,8,7,0,0,4,0,10,0,0,6,5,NA,2,2,2,4,6,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5,9,6.5,4.5,5.714286,2.875,5.928571,6,NA
27886,"ESS9e03_1",9,"17.02.2021","RS",5,180,2,3,1,3,4,4,10,0,0,0,7,1,NA,1,1,6,1,3,1,6,1,2,3,1,2,5,1,1,1,6,1,1,6,2,3.8,1.5,1.5,5.5,2.833333,5.857143,2.375,4.928571,10.5,180
27887,"ESS9e03_1",9,"17.02.2021","RS",5,240,3,7,0,4,3,5,5,4,4,10,4,NA,NA,NA,1,NA,2,1,2,2,2,4,2,1,2,2,NA,3,2,1,2,2,2,3,4,1.5,5.5,4.833333,6,5,6.5,5.666667,10.5,240
27888,"ESS9e03_1",9,"17.02.2021","RS",5,150,1,6,3,NA,NA,3,2,9,8,5,4,7,NA,2,1,4,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,4,1,5,2,7.5,5.833333,5.5,6.142857,3.375,6.071429,10.5,150
27889,"ESS9e03_1",9,"17.02.2021","RS",5,120,3,3,2,2,2,4,5,8,6,4,6,7,NA,1,3,1,1,1,1,1,1,2,2,1,3,2,2,5,5,4,2,3,3,3,3.4,2.5,5.5,4.166667,6.166667,5.428571,2.875,4.785714,10.5,120
27890,"ESS9e03_1",9,"17.02.2021","RS",5,540,NA,8,NA,9,9,3,NA,7,5,7,6,7,NA,55,2,1,4,2,4,5,5,5,2,1,5,1,4,1,5,4,3,5,2,2,7.666667,NA,7.5,5.833333,6.166667,4.142857,3.875,2.928571,10.5,NA
27891,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,2,3,3,3,NA,5,4,4,5,5,3,NA,NA,3,4,2,3,2,4,2,2,4,2,2,2,2,5,2,2,2,2,2,4,3.75,3,3,3.166667,4.5,5.333333,4.625,5.214286,NA,NA
27892,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,7,10,0,0,1,0,10,8,5,5,7,NA,2,2,5,1,2,1,3,1,2,2,3,2,2,2,3,2,5,1,1,2,1,2.6,9,8.5,5.5,4.5,5.857143,3.625,5.214286,NA,NA
27893,"ESS9e03_1",9,"17.02.2021","RS",4,70,7,7,1,7,7,2,5,9,8,9,6,4,NA,2,4,5,2,3,1,4,2,2,5,3,3,4,2,6,2,5,2,2,2,4,6.4,4,8,2.5,3.5,5.142857,5.125,4.642857,9,70
27894,"ESS9e03_1",9,"17.02.2021","RS",5,270,0,3,0,3,3,3,5,10,5,5,6,6,NA,NA,2,5,2,3,2,3,2,2,3,2,1,2,1,4,3,4,1,1,2,2,4,0,6.5,4.5,4.166667,5.428571,3.625,5.357143,10.5,270
27895,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,NA,0,4,0,10,0,5,5,1,NA,55,6,5,1,4,1,1,3,1,5,2,2,6,1,6,1,6,1,1,3,1,0,0,5,3.5,2.5,4.857143,4.875,5.642857,NA,NA
27896,"ESS9e03_1",9,"17.02.2021","RS",1,NA,NA,5,2,NA,NA,5,1,10,0,6,4,6,NA,1,5,2,2,1,1,2,3,1,6,5,1,2,1,6,1,1,2,1,2,6,1,2,7.5,1.5,5.833333,4.285714,4.375,6.214286,NA,NA
27897,"ESS9e03_1",9,"17.02.2021","RS",2,NA,5,9,2,4,3,2,10,10,4,8,3,1,NA,1,3,5,2,3,2,6,2,3,6,3,2,3,2,4,1,4,2,1,2,4,4.6,3.5,9.5,2.833333,3.833333,5,6.375,4.928571,6,NA
27898,"ESS9e03_1",9,"17.02.2021","RS",5,120,5,9,0,5,5,2,NA,10,7,NA,5,4,NA,NA,3,3,2,2,2,5,4,6,2,2,2,2,2,2,5,4,1,3,4,2,5.666667,2.5,9.5,5.5,5.166667,4.571429,3.5,4.214286,10.5,120
27899,"ESS9e03_1",9,"17.02.2021","RS",5,900,2,2,0,2,0,4,5,10,0,8,NA,6,NA,1,2,3,4,2,4,5,2,5,1,1,2,2,2,3,2,5,1,1,1,1,1.8,1,6,5.833333,5.166667,4.714286,5.5,4.5,10.5,NA
27900,"ESS9e03_1",9,"17.02.2021","RS",1,NA,1,1,0,NA,NA,2,10,10,5,2,7,7,NA,1,2,5,2,2,2,2,2,2,4,2,2,2,2,5,2,2,2,2,2,2,5.666667,0.5,5.5,3.833333,4.5,5.428571,2.375,5.5,NA,NA
27901,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,5,8,0,0,4,0,9,0,8,5,5,NA,2,4,5,2,2,2,3,2,2,5,2,2,2,2,5,2,2,2,2,2,5,1,8.5,7,2.5,4.5,4.857143,4.875,5.357143,NA,NA
27902,"ESS9e03_1",9,"17.02.2021","RS",1,NA,1,5,0,0,0,2,0,10,0,5,6,1,NA,2,1,5,1,2,2,5,2,2,3,1,1,2,2,5,2,5,2,1,1,3,1,0.5,7.5,3.833333,4.5,5.714286,5.125,5.071429,NA,NA
27903,"ESS9e03_1",9,"17.02.2021","RS",5,180,0,7,0,0,6,3,0,0,0,5,6,6,NA,2,2,6,2,2,2,2,2,2,5,2,4,2,2,5,2,2,2,2,4,5,2.2,0,3.5,2.5,4.166667,5.285714,3.125,5.214286,10.5,180
27904,"ESS9e03_1",9,"17.02.2021","RS",2,NA,0,0,0,0,0,2,3,9,2,5,5,5,NA,NA,1,3,2,4,2,3,2,2,3,2,1,2,1,3,2,2,2,1,1,2,1.25,0,4.5,4.833333,4.5,5.571429,4.375,5.785714,6,NA
27905,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,2,0,0,0,4,0,10,5,10,6,1,NA,2,1,5,5,2,2,2,2,1,4,1,1,1,1,5,1,1,1,2,1,3,2,2.5,6,3.5,4.833333,5.714286,6.375,5.642857,NA,NA
27906,"ESS9e03_1",9,"17.02.2021","RS",2,NA,6,5,0,6,6,3,10,6,5,9,5,1,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5.8,3,5.5,3.166667,3.5,3.571429,5.625,3.5,6,NA
27907,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,8,2,NA,NA,4,7,9,1,8,4,4,NA,1,3,5,2,4,1,1,2,2,6,NA,1,5,2,NA,1,4,2,1,1,5,3.333333,5,8.5,2,2.833333,5.083333,5.625,5.785714,NA,NA
27908,"ESS9e03_1",9,"17.02.2021","RS",1,NA,NA,10,NA,NA,NA,3,NA,10,NA,10,6,1,NA,55,NA,4,4,NA,1,1,1,1,6,NA,NA,NA,1,6,1,6,NA,2,1,6,NA,NA,10,1.5,3.5,5.875,6.375,5,NA,NA
27909,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,10,0,10,10,5,10,0,10,10,5,4,NA,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,8.4,2.5,5,5.166667,5.5,5.142857,5.625,5.357143,NA,NA
27910,"ESS9e03_1",9,"17.02.2021","RS",5,600,2,7,0,3,3,2,5,1,0,4,5,1,NA,2,2,5,2,3,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3.2,1,4,4.833333,4.166667,5.428571,4.875,5.357143,10.5,NA
27911,"ESS9e03_1",9,"17.02.2021","RS",5,210,3,2,3,8,7,1,10,0,7,NA,6,NA,NA,1,1,3,2,1,2,3,2,NA,5,1,2,2,3,2,2,1,1,1,2,2,6.8,3,1,4.5,5.5,6.083333,3.75,5.5,10.5,210
27912,"ESS9e03_1",9,"17.02.2021","RS",5,90,0,0,0,0,0,3,4,3,1,4,6,6,NA,1,4,5,3,4,3,3,4,3,4,3,4,4,4,4,3,3,3,4,5,4,1.4,0,1.5,3.5,3.166667,4.142857,2.625,4.071429,10.5,90
27913,"ESS9e03_1",9,"17.02.2021","RS",5,330,7,10,7,10,10,2,6,0,2,8,6,2,NA,2,1,1,1,1,1,5,2,3,1,1,3,1,1,1,5,4,2,3,6,1,6.6,7,5,6.5,6.5,5.714286,4.375,4.357143,10.5,330
27914,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,10,3,5,5,3,10,0,0,0,2,2,NA,1,6,6,2,6,2,2,2,2,6,6,3,6,2,6,2,3,3,2,3,6,4.4,6.5,5,1.5,1.5,4,4.125,5.214286,NA,NA
27915,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,8,1,1,1,2,8,10,2,8,5,5,NA,1,4,4,2,2,2,2,2,2,2,5,2,4,2,5,2,2,2,2,2,3,2.8,5,9,4.166667,4.166667,4.714286,4.875,5.5,NA,NA
27916,"ESS9e03_1",9,"17.02.2021","RS",5,30,4,3,1,1,1,2,6,10,10,5,5,5,NA,1,1,5,2,2,2,5,1,3,3,2,2,3,2,5,2,3,1,1,1,3,4,2.5,6.5,3.833333,4.166667,5.714286,4.375,5.071429,10.5,30
