"","netusoft","netustm","trstprl","trstplc","trstprt","trstep","trstun","freehms","euftf","atchctr","atcherp","rlgdgr","rlgatnd","pray","vteurmmb","vteubcmb","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun"
"26427",4,180,9,2,6,4,8,5,1,10,5,7,5,1,NA,2,2,5,2,6,2,2,2,2,2,4,1,6,3,4,4,6,2,2,2,4
"26428",5,NA,8,8,8,5,8,2,5,9,4,5,6,2,NA,2,3,5,2,5,3,1,1,3,NA,4,2,4,3,2,2,3,1,1,1,3
"26429",4,20,6,5,5,7,8,2,5,8,7,5,3,1,NA,2,2,5,2,5,5,2,2,2,2,1,1,1,1,1,1,5,4,1,2,1
"26430",5,300,9,9,7,7,9,1,8,10,10,8,6,2,NA,NA,2,5,2,5,2,4,4,6,4,2,1,4,4,4,2,4,3,1,2,3
"26431",5,60,5,9,4,4,5,1,5,9,9,2,5,7,NA,1,4,4,NA,6,4,3,2,3,3,3,1,2,2,3,1,3,1,3,3,3
"26432",5,30,5,4,6,4,6,3,5,8,6,4,6,6,NA,2,5,5,3,5,3,2,2,3,5,4,3,5,4,5,3,5,3,4,5,4
"26433",3,NA,8,10,8,7,7,1,7,10,10,0,7,7,NA,2,2,5,2,5,4,2,4,4,4,2,2,3,4,5,4,4,4,4,4,4
"26434",5,180,7,8,6,7,8,1,5,8,8,10,4,1,NA,2,1,4,1,4,5,6,2,4,2,1,2,4,2,2,4,4,1,1,5,4
"26435",5,330,6,7,6,5,5,1,5,6,5,0,7,7,NA,2,1,6,1,2,2,1,2,2,4,2,1,5,3,3,3,3,2,2,5,2
"26436",4,160,5,8,6,NA,7,1,3,10,10,1,7,7,NA,2,3,5,4,5,5,4,2,4,4,2,2,4,NA,6,4,4,1,4,3,4
"26437",5,480,7,6,6,6,8,1,6,7,6,0,7,7,NA,1,2,5,2,4,3,3,2,4,3,3,4,5,4,3,2,5,2,2,5,2
"26438",5,60,2,8,1,NA,2,1,4,3,4,0,7,7,NA,2,2,5,2,6,4,3,3,2,5,2,4,6,5,4,1,5,2,5,5,4
"26439",5,390,9,6,7,6,9,1,2,6,6,4,7,7,NA,2,2,5,1,2,4,5,1,5,3,2,2,2,1,3,1,2,2,3,4,5
"26440",5,120,6,8,6,NA,9,1,5,10,8,5,6,6,NA,1,3,5,3,5,4,3,2,5,2,3,3,4,4,3,2,3,1,2,2,3
"26441",5,120,6,9,7,8,9,1,3,9,7,1,6,7,NA,2,3,5,2,3,1,2,3,5,2,2,3,4,3,3,2,3,1,2,2,3
"26442",5,420,5,6,4,6,6,1,5,6,5,1,7,7,NA,2,2,5,2,4,5,6,3,4,4,1,3,4,4,3,5,5,2,2,5,4
"26443",5,90,8,9,7,NA,9,1,5,9,7,1,6,7,NA,2,2,4,1,1,3,1,2,4,2,2,1,1,3,2,4,2,1,2,4,2
"26444",5,30,8,8,8,8,8,2,NA,10,5,5,7,6,NA,2,3,NA,1,1,2,2,2,1,1,1,2,2,1,3,1,2,1,2,2,3
"26445",5,600,5,8,3,5,6,1,6,9,7,0,7,7,NA,2,1,4,2,4,4,5,2,5,3,3,2,4,3,2,5,4,3,2,5,3
"26446",1,NA,6,5,8,5,7,3,7,10,10,3,7,7,NA,2,2,5,3,5,4,2,3,4,5,2,2,4,2,5,2,2,2,2,2,2
"26447",5,360,6,6,5,5,7,1,6,6,9,0,5,7,NA,2,5,4,2,1,3,3,3,2,2,3,3,2,4,4,2,4,2,1,2,3
"26448",5,120,8,9,6,5,5,1,5,8,5,6,6,6,NA,2,5,5,2,6,2,1,2,4,5,3,2,3,1,5,1,4,1,1,4,5
"26449",5,660,4,4,3,2,6,2,5,10,10,4,6,1,NA,2,2,4,3,5,5,2,3,4,1,3,4,4,2,3,1,3,1,5,4,4
"26450",5,180,0,2,0,0,3,2,3,10,0,1,7,7,NA,2,1,5,4,5,5,5,4,6,1,1,1,4,2,2,2,5,2,2,6,5
"26451",5,120,1,8,0,2,2,1,1,10,5,8,5,1,NA,2,1,5,1,2,1,5,1,4,5,1,1,5,4,4,3,3,1,2,1,6
"26452",5,240,8,5,6,NA,5,2,NA,8,0,6,6,5,NA,2,2,4,1,2,1,2,2,2,2,3,2,2,2,5,1,2,1,4,3,3
"26453",5,195,3,8,3,5,6,1,7,9,10,0,7,7,NA,2,2,3,1,2,4,1,1,5,3,3,2,2,1,5,1,2,1,3,3,5
"26454",5,180,3,3,2,NA,3,1,2,9,10,3,7,4,NA,2,4,5,NA,4,1,2,5,3,5,1,1,4,1,5,2,2,1,2,4,5
"26455",5,180,4,6,3,5,6,1,4,7,5,5,6,7,NA,2,3,4,3,3,5,4,3,4,5,2,3,3,5,5,3,2,2,4,3,5
"26456",5,180,5,3,3,5,7,2,6,8,3,4,5,7,NA,1,2,4,2,3,4,2,2,3,1,1,2,4,3,2,3,4,1,2,5,4
"26457",5,180,8,9,6,NA,7,1,5,5,5,1,7,7,NA,1,3,5,2,4,2,5,3,5,4,1,3,4,4,5,3,2,2,2,4,5
"26458",4,50,9,8,8,10,NA,5,9,8,9,9,7,1,NA,NA,1,5,2,2,2,2,NA,2,5,2,2,2,NA,2,2,2,2,2,2,2
"26459",4,130,5,6,5,7,10,3,5,10,5,5,4,1,NA,2,6,6,6,4,2,1,4,5,6,2,2,2,1,6,2,2,2,1,2,4
"26460",4,5,6,3,6,4,5,2,3,4,2,0,5,7,NA,2,3,5,2,4,4,4,4,4,5,2,2,3,3,5,3,3,3,2,3,4
"26461",5,120,7,8,6,7,9,1,8,7,3,5,6,6,NA,1,3,5,1,4,2,3,1,1,3,4,1,3,1,4,2,3,1,1,1,2
"26462",5,120,1,4,4,2,4,1,0,5,5,0,6,7,NA,2,1,5,1,3,5,5,2,2,2,1,2,4,4,2,5,NA,1,2,5,2
"26463",5,120,3,6,4,3,7,1,NA,10,10,4,7,7,NA,2,1,6,4,3,2,5,2,5,4,5,2,5,2,4,3,3,1,1,2,3
"26464",5,360,8,7,7,9,8,2,3,7,2,0,7,7,NA,2,2,3,2,2,1,5,3,1,2,1,5,4,3,4,1,3,1,4,3,2
"26465",5,90,3,8,9,6,3,3,6,10,8,8,3,1,NA,2,3,6,4,5,3,3,4,5,1,1,2,5,2,4,4,5,4,4,2,2
"26466",5,870,10,10,7,10,6,1,5,9,7,0,7,7,NA,2,2,2,1,5,1,2,1,5,1,1,1,4,3,2,1,4,1,1,5,1
"26467",5,120,8,8,7,6,7,1,5,9,9,3,6,6,NA,2,2,5,3,6,5,3,4,2,4,3,1,5,2,5,1,5,1,2,1,2
"26468",5,180,9,10,5,NA,8,1,5,7,5,0,6,7,NA,2,2,5,2,2,2,3,3,2,2,1,2,2,3,3,5,5,1,2,2,2
"26469",5,180,5,5,4,5,5,1,5,10,3,5,6,6,NA,1,1,6,1,4,1,2,1,2,5,1,1,5,1,1,2,2,2,4,2,1
"26470",4,240,10,10,10,10,10,1,7,10,10,1,7,1,NA,2,1,4,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,4,2
"26471",5,240,5,6,6,8,6,3,10,9,6,8,2,1,NA,1,2,5,2,1,1,1,1,4,3,1,2,2,1,2,1,1,1,1,1,1
"26472",5,240,8,9,6,5,9,1,5,7,6,2,7,7,NA,2,2,4,3,4,2,3,2,5,3,2,3,5,4,5,2,3,2,1,4,5
"26473",3,NA,4,7,4,6,7,2,7,10,10,4,7,7,NA,1,3,5,2,5,4,2,2,4,5,2,2,5,4,5,2,5,2,2,4,4
"26474",5,90,9,8,5,7,9,1,6,6,2,0,7,7,NA,2,1,3,4,5,6,5,1,4,1,2,4,3,1,1,3,4,4,3,4,2
"26475",5,240,8,5,4,7,4,2,8,10,7,2,6,7,NA,1,2,5,2,4,5,2,4,3,3,2,2,4,2,4,2,3,2,2,4,2
"26476",5,180,6,8,5,NA,8,1,5,9,7,3,6,6,NA,2,4,5,1,4,2,3,3,4,2,1,1,2,1,2,2,5,1,2,2,2
"26477",5,240,5,8,5,5,5,1,NA,10,5,4,5,6,NA,2,4,5,3,2,1,2,1,2,1,2,1,2,1,3,2,4,1,2,1,2
"26478",5,840,5,9,4,4,6,1,9,10,9,5,6,7,NA,1,3,5,1,6,1,2,1,2,2,1,1,2,1,5,1,4,1,3,2,3
"26479",5,300,9,9,7,7,7,2,5,10,10,8,4,2,NA,2,1,3,1,2,2,2,1,4,2,1,1,2,2,1,5,2,1,1,2,2
"26480",5,300,7,6,7,6,9,1,5,9,8,6,7,7,NA,1,2,6,1,5,3,2,2,1,3,1,2,4,2,3,1,2,1,2,1,4
"26481",5,240,10,10,5,NA,10,1,5,10,10,3,7,7,NA,2,2,4,1,3,3,3,1,3,1,1,1,1,1,2,3,2,1,1,1,2
"26482",5,30,5,7,2,2,4,1,3,9,6,7,5,6,NA,2,2,4,1,5,4,1,1,2,4,1,2,5,4,3,3,2,3,1,2,4
"26483",5,180,4,6,4,3,5,1,3,5,5,4,6,6,NA,2,4,5,2,6,4,2,1,4,5,2,1,5,4,4,2,5,2,2,4,4
"26484",5,120,8,9,7,NA,7,2,NA,9,4,5,7,7,NA,2,2,5,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,2,2
"26485",5,300,7,7,6,6,7,1,7,7,7,0,6,7,NA,1,2,5,1,2,3,4,2,3,4,3,2,2,3,4,2,5,2,2,5,4
"26486",5,60,6,9,5,6,8,1,5,10,10,6,4,6,NA,1,1,5,3,5,3,2,3,4,5,2,2,5,2,5,2,5,2,1,1,5
"26487",5,390,9,8,7,6,9,1,8,7,9,5,7,6,NA,2,3,3,3,1,2,5,3,5,3,2,2,1,2,5,3,3,1,5,4,4
"26488",5,120,7,8,7,6,7,1,5,8,7,2,5,7,NA,2,3,4,2,2,3,2,2,3,5,3,3,2,4,5,1,3,1,3,4,4
"26489",5,120,8,10,7,3,7,2,2,10,10,8,6,4,NA,2,1,5,2,5,2,2,2,2,4,2,2,5,2,4,2,2,2,2,2,2
"26490",1,NA,9,10,5,NA,10,4,5,9,7,NA,5,1,NA,33,4,6,2,5,3,2,2,2,5,3,2,2,2,5,2,2,2,1,2,3
"26491",5,60,10,NA,8,7,NA,2,NA,8,10,5,5,1,NA,2,2,4,2,2,NA,4,3,NA,1,3,1,2,2,2,5,2,1,2,2,2
"26492",5,240,7,10,7,NA,7,1,NA,10,6,1,6,7,NA,2,3,5,2,3,1,3,2,2,2,2,1,5,1,3,2,2,2,2,1,3
"26493",5,120,4,7,4,6,7,1,6,6,6,2,6,6,NA,1,5,5,2,3,2,2,2,3,4,3,1,3,2,4,2,2,2,2,4,3
"26494",4,60,6,6,4,5,5,1,NA,6,5,3,5,7,NA,2,3,5,2,5,2,2,2,2,5,3,2,2,2,4,2,2,2,2,2,4
"26495",5,420,10,10,7,7,9,2,10,9,4,5,5,6,NA,1,1,5,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2
"26496",5,120,6,7,5,2,6,2,1,9,6,4,5,6,NA,2,3,5,1,5,3,4,2,5,5,5,2,5,3,5,5,5,2,2,3,4
"26497",5,30,8,8,8,8,9,2,5,10,9,5,6,6,NA,2,3,4,3,5,5,4,3,2,5,4,3,3,3,4,3,3,2,2,3,5
"26498",4,90,5,7,4,4,4,2,3,7,7,7,6,1,NA,2,2,5,1,5,1,2,2,4,4,1,3,4,2,3,3,6,2,1,5,4
"26499",1,NA,10,10,9,5,10,1,10,10,5,0,7,7,NA,2,2,5,1,3,5,3,1,2,3,3,1,2,3,1,1,6,1,1,3,1
"26500",2,NA,9,8,5,6,6,2,5,10,5,5,5,6,NA,2,3,5,2,6,3,2,2,2,2,2,3,4,2,4,2,2,2,2,2,4
"26501",5,90,10,10,7,6,5,1,5,10,8,4,5,3,NA,2,3,4,3,3,4,5,2,3,1,2,3,3,2,3,2,4,1,3,2,3
"26502",2,NA,3,8,7,8,8,2,7,9,9,5,5,7,NA,2,3,4,2,2,2,1,1,2,5,3,1,2,1,4,2,2,2,3,2,2
"26503",5,120,5,7,5,6,6,2,2,8,8,4,7,7,NA,1,3,5,2,5,5,3,3,3,3,3,3,5,5,3,3,5,3,4,3,3
"26504",5,420,8,10,7,NA,8,1,NA,6,6,0,7,7,NA,1,1,5,2,5,3,5,2,4,1,1,2,4,1,1,5,3,2,1,4,1
"26505",5,180,8,7,6,5,8,1,4,8,4,0,7,7,NA,2,2,5,4,5,2,1,2,5,1,1,4,5,1,4,5,2,5,3,5,1
"26506",5,90,7,5,5,5,6,1,4,8,8,0,7,7,NA,1,3,6,2,5,3,4,4,4,4,3,4,4,4,4,3,3,2,2,4,4
"26507",5,240,6,8,4,3,5,2,7,5,5,3,6,7,NA,1,3,5,1,3,5,2,4,5,2,4,2,4,5,3,1,5,2,2,5,3
"26508",5,120,4,5,2,3,3,1,7,8,5,2,6,7,NA,2,4,6,4,3,2,1,2,1,1,1,1,4,1,1,1,1,1,4,3,1
"26509",5,210,6,9,5,7,7,1,8,7,5,5,6,6,NA,2,2,5,2,2,2,2,2,3,2,2,2,3,2,1,3,3,2,2,5,2
"26510",5,180,7,6,5,5,7,1,5,6,6,0,7,6,NA,2,3,5,2,5,5,5,2,4,4,5,2,5,3,4,4,3,2,3,4,4
"26511",5,360,8,8,7,7,8,1,5,8,6,2,5,7,NA,2,3,4,3,5,1,2,3,2,3,1,2,4,3,5,1,2,1,4,2,4
"26512",5,240,8,9,6,5,8,1,5,10,9,10,3,1,NA,2,2,5,1,5,5,2,2,4,3,4,2,5,NA,2,2,5,3,2,3,2
"26513",5,600,7,8,5,7,5,1,6,7,7,4,6,7,NA,2,2,2,2,3,4,2,2,3,2,2,2,2,2,1,3,4,1,2,4,1
"26514",5,30,5,6,5,5,6,1,7,10,8,2,7,1,NA,2,4,5,4,5,3,3,3,4,5,3,2,3,2,5,3,5,3,3,2,3
"26515",5,150,6,4,5,5,5,2,5,10,8,2,6,7,NA,2,3,5,3,5,5,5,4,3,2,3,2,5,4,5,3,5,2,2,2,2
"26516",5,420,7,10,6,7,9,2,6,10,10,7,6,6,NA,1,2,3,2,4,5,3,2,4,1,2,3,2,3,2,4,3,1,5,1,1
"26517",5,60,8,9,6,5,5,1,9,6,8,0,7,7,NA,1,2,6,2,3,5,1,1,4,5,3,4,5,3,4,2,3,2,2,5,4
"26518",5,60,7,8,6,5,6,1,3,9,7,0,7,7,NA,2,5,5,2,3,2,4,2,3,4,4,2,4,2,5,4,4,2,4,4,4
"26519",5,600,6,8,7,NA,7,1,5,5,6,3,6,7,NA,2,2,3,1,1,4,5,3,5,1,2,2,1,1,1,5,2,1,2,5,1
"26520",5,600,7,8,7,7,7,1,7,9,7,5,5,6,NA,2,1,4,1,2,1,4,2,3,2,2,1,2,2,4,1,2,1,2,2,4
"26521",2,NA,9,8,7,6,6,2,6,8,6,0,7,7,NA,2,5,6,1,5,2,2,2,2,2,2,2,2,2,4,2,5,2,2,4,2
"26522",5,510,7,6,4,5,8,1,2,7,3,0,7,7,NA,2,1,6,1,2,4,6,3,6,4,2,3,2,3,2,2,2,2,2,6,4
"26523",3,NA,7,9,6,4,7,2,5,9,5,5,6,7,NA,2,3,5,3,2,3,2,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26524",5,300,0,5,0,0,5,2,3,10,2,0,6,7,NA,2,1,6,5,5,2,3,5,5,5,2,4,2,3,5,4,5,4,5,5,5
"26525",5,120,7,8,5,5,8,1,5,10,6,0,7,7,NA,2,2,6,1,5,4,2,2,4,6,3,1,5,4,5,2,4,2,1,4,4
"26526",5,120,5,8,6,5,7,1,5,8,8,2,7,7,NA,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,2,2,2,2,2,2
"26527",5,60,8,7,2,5,7,1,1,10,5,2,7,7,NA,2,4,5,2,3,4,5,2,6,4,1,2,4,2,5,4,2,1,2,1,2
"26528",5,300,3,4,1,0,6,3,5,10,5,3,5,7,NA,2,2,5,2,2,3,2,3,2,3,2,2,3,2,5,2,2,2,3,3,4
"26529",5,330,7,6,7,9,9,1,NA,8,10,0,7,7,NA,2,4,4,5,1,2,5,2,5,2,1,2,2,3,2,3,4,1,4,5,2
"26530",5,360,7,9,7,1,6,1,0,9,9,1,7,7,NA,2,1,5,1,5,5,5,2,4,1,1,1,3,1,1,2,5,1,1,4,3
"26531",5,120,5,7,4,5,8,2,5,7,4,4,5,6,NA,2,3,4,2,5,4,2,4,4,4,4,2,4,5,5,4,5,4,3,4,4
"26532",3,NA,6,7,6,7,8,1,6,10,10,4,6,7,NA,2,4,5,2,2,4,2,3,3,5,2,2,2,2,5,2,3,2,2,4,5
"26533",4,60,6,5,5,4,5,2,4,9,7,9,2,1,NA,2,4,5,3,4,5,4,3,5,5,5,2,5,3,5,4,4,2,3,2,3
"26534",5,180,7,6,6,4,5,1,5,9,7,7,7,7,NA,1,5,5,4,5,4,5,4,4,4,3,3,4,2,5,3,5,3,2,4,1
"26535",5,90,1,1,1,1,0,3,0,5,5,0,7,7,NA,2,2,5,4,4,4,5,4,4,4,2,4,5,5,3,5,5,4,3,5,3
"26536",5,180,6,10,3,5,6,1,5,10,10,6,5,1,NA,2,2,5,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,3,1,2
"26537",5,480,9,9,8,NA,9,1,6,8,7,0,7,7,NA,65,4,4,2,3,3,2,2,5,2,3,1,4,2,3,1,4,1,3,2,2
"26538",5,480,7,9,5,6,4,1,5,10,7,0,7,7,NA,1,1,5,2,2,3,3,3,5,2,2,4,2,2,5,3,2,2,3,5,4
"26539",5,300,4,6,4,4,4,1,9,8,7,2,6,6,NA,2,3,4,2,3,3,2,1,5,2,2,2,2,2,4,2,4,2,2,2,2
"26540",5,240,7,9,6,5,2,2,5,9,6,7,2,1,NA,2,2,5,3,5,3,5,3,5,4,1,3,4,4,5,2,3,2,2,2,3
"26541",5,30,10,9,5,5,6,1,3,10,5,1,6,7,NA,2,3,6,2,4,2,2,3,1,5,2,1,3,4,5,3,4,2,3,2,5
"26542",5,180,6,5,5,6,6,1,NA,10,8,5,6,4,NA,2,1,4,1,3,3,5,2,3,3,2,2,5,1,3,5,6,1,1,5,2
"26543",5,240,0,0,3,0,4,3,5,4,6,0,7,7,NA,2,1,6,1,3,1,1,1,1,2,3,1,1,1,4,1,4,1,2,1,3
"26544",5,540,6,7,6,6,5,1,5,9,7,2,5,7,NA,2,5,5,3,5,5,4,3,4,4,5,2,5,4,4,4,5,1,3,4,3
"26545",5,450,8,9,6,5,7,2,4,10,8,0,7,7,NA,2,5,6,4,3,3,2,2,3,5,1,4,4,3,5,1,3,3,1,5,3
"26546",5,120,7,6,5,5,5,1,0,7,6,3,7,7,NA,2,3,5,2,6,4,5,2,5,5,2,2,5,4,6,2,4,1,1,2,4
"26547",5,180,3,8,2,5,7,1,5,4,7,0,5,7,NA,1,3,4,2,2,2,3,1,3,2,4,1,3,2,4,1,2,1,1,1,2
"26548",5,120,4,7,4,4,7,1,3,9,9,5,5,5,NA,2,3,5,2,5,5,2,3,4,5,3,3,5,2,5,3,5,3,2,3,5
"26549",5,300,10,10,9,10,10,2,6,8,7,8,4,1,NA,2,2,4,2,3,2,2,2,4,3,2,3,3,2,4,3,2,1,2,2,3
"26550",5,150,7,5,4,5,4,1,7,7,6,1,7,7,NA,1,3,5,2,3,4,5,3,2,2,2,3,3,4,5,4,4,2,1,5,4
"26551",5,240,5,7,2,0,3,2,0,10,7,5,5,3,NA,2,2,3,3,2,6,3,2,3,4,3,2,4,2,3,1,2,1,1,1,4
"26552",5,180,7,6,4,8,8,1,8,6,6,0,7,7,NA,1,2,5,3,4,3,3,2,4,4,1,3,4,3,3,2,4,2,2,5,4
"26553",5,120,7,8,7,7,8,1,7,8,8,3,7,7,NA,2,2,5,2,3,2,2,2,3,3,2,1,3,2,6,1,3,1,3,2,5
"26554",5,600,9,10,6,8,10,1,6,8,6,2,5,7,NA,2,3,3,2,3,3,2,2,3,2,2,3,2,3,2,1,3,2,3,3,3
"26555",5,240,9,6,7,7,7,1,8,7,7,2,5,7,NA,1,2,5,3,3,5,4,5,5,3,2,2,3,4,2,4,3,2,3,3,3
"26556",5,240,5,7,4,5,6,2,4,10,7,3,7,7,NA,2,1,5,1,3,3,2,2,3,4,2,2,3,3,5,1,2,1,2,4,4
"26557",5,150,10,10,6,NA,4,1,7,10,10,0,7,7,NA,1,2,3,2,4,4,3,3,3,2,2,2,4,4,2,2,2,1,1,2,2
"26558",4,120,3,5,3,5,5,1,1,9,6,4,5,6,NA,2,2,5,2,5,2,2,2,1,3,1,1,5,2,4,2,3,1,3,2,3
"26559",5,300,1,0,1,1,3,2,0,10,2,5,6,3,NA,2,2,5,2,2,4,4,2,5,5,4,2,3,2,4,2,2,2,1,2,5
"26560",5,180,10,9,8,5,7,2,5,8,8,4,7,7,NA,2,3,5,2,3,2,1,2,2,4,2,2,2,2,5,2,3,2,3,4,4
"26561",5,120,7,7,5,3,3,2,9,3,9,0,7,7,NA,1,1,5,3,5,5,5,2,2,2,2,5,5,5,2,5,5,2,2,5,5
"26562",5,120,8,7,7,7,7,2,4,8,7,0,7,7,NA,2,4,6,2,5,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26563",5,720,7,9,6,6,8,2,5,9,9,2,7,7,NA,2,2,4,3,4,3,2,3,2,3,1,2,2,2,4,1,1,2,4,3,3
"26564",5,240,0,3,0,NA,5,1,2,10,10,0,6,7,NA,2,2,6,3,1,4,5,1,4,4,1,1,2,4,1,3,5,1,1,1,1
"26565",5,120,10,10,7,5,8,1,4,8,8,8,6,1,NA,2,5,6,2,6,6,4,2,5,6,4,2,5,5,5,3,5,2,3,4,5
"26566",4,180,7,9,5,7,9,2,5,3,6,4,5,7,NA,2,4,4,2,3,5,2,2,4,4,3,2,3,4,1,3,4,3,2,4,1
"26567",5,90,8,10,7,7,9,1,7,10,9,7,7,7,NA,1,3,5,4,5,2,2,2,2,5,2,2,4,2,5,2,4,2,4,4,5
"26568",5,180,5,7,3,5,6,2,5,6,3,2,6,7,NA,1,4,5,4,5,5,4,4,2,4,2,4,5,4,5,5,4,2,4,5,4
"26569",5,540,6,9,6,7,8,1,NA,10,4,5,5,6,NA,2,3,5,2,3,2,4,3,5,4,2,3,3,2,5,3,3,3,2,3,4
"26570",4,90,10,9,8,8,8,1,5,10,9,7,5,4,NA,1,3,4,4,3,4,2,2,2,5,6,2,4,2,5,2,3,1,2,1,4
"26571",5,240,7,7,6,6,7,1,8,7,7,0,7,7,NA,1,5,5,2,4,4,3,2,4,4,3,3,5,3,5,3,4,2,2,4,6
"26572",5,90,8,8,6,5,8,2,3,10,10,5,5,7,NA,2,2,5,2,5,2,2,2,5,2,1,2,2,2,3,2,2,2,2,2,4
"26573",5,90,8,8,6,NA,7,1,5,8,9,2,7,7,NA,2,4,5,2,5,NA,3,1,4,5,1,1,2,2,4,2,4,2,1,4,2
"26574",5,180,8,6,5,8,7,3,2,10,8,5,5,1,NA,2,2,5,5,2,5,2,2,5,1,2,1,1,3,2,1,2,2,2,3,2
"26575",5,360,7,6,5,6,7,1,9,7,5,2,5,7,NA,2,1,1,1,1,3,3,2,3,3,1,1,1,1,2,2,1,1,3,3,3
"26576",5,90,6,9,6,5,4,2,2,10,10,9,4,1,NA,2,3,5,4,4,NA,5,3,NA,2,1,1,2,2,2,1,2,1,2,3,3
"26577",5,120,6,0,5,NA,7,1,5,10,8,6,5,6,NA,55,1,3,1,5,2,4,5,5,2,1,1,5,3,1,6,3,1,4,5,1
"26578",5,540,7,9,7,7,7,1,5,9,8,3,6,2,NA,2,3,5,4,5,2,4,4,4,4,4,1,4,4,4,2,2,1,2,2,2
"26579",5,480,7,8,5,5,6,2,3,10,8,4,6,7,NA,2,2,5,3,5,5,4,2,5,4,3,2,2,3,4,2,3,2,2,4,3
"26580",5,300,7,9,6,7,4,2,7,7,7,5,5,2,NA,1,1,5,3,5,5,2,3,2,4,2,2,6,3,4,1,5,2,2,5,4
"26581",5,150,2,1,1,NA,5,1,5,10,5,0,7,7,NA,2,2,5,3,5,3,5,4,1,3,1,1,5,2,2,1,5,1,1,3,2
"26582",5,540,8,9,6,6,6,1,5,9,7,0,7,7,NA,2,3,5,1,4,3,3,1,2,3,4,2,4,2,3,3,4,1,2,2,2
"26583",5,330,6,7,6,NA,1,2,4,8,7,4,5,7,NA,2,1,4,1,2,3,2,2,3,2,1,2,1,3,2,1,2,2,2,4,4
"26584",5,180,9,9,7,6,8,2,4,8,7,1,7,7,NA,2,4,5,3,5,4,4,4,5,5,4,4,3,3,6,2,4,3,3,4,4
"26585",5,600,8,6,8,0,10,1,5,10,2,2,4,7,NA,2,2,5,2,2,3,4,2,1,3,5,2,2,1,5,3,2,1,4,2,3
"26586",5,420,5,10,5,NA,5,1,5,10,10,0,7,7,NA,2,3,3,3,4,4,4,3,4,3,2,3,2,3,4,4,2,2,4,4,3
"26587",5,360,NA,6,5,NA,7,1,9,6,5,1,7,7,NA,65,3,4,1,2,1,5,3,5,1,1,2,2,2,1,4,3,3,5,3,1
"26588",5,240,7,9,6,NA,8,1,5,5,5,5,5,3,NA,NA,2,5,1,4,3,4,3,5,3,1,2,3,2,2,4,2,2,2,4,1
"26589",5,120,10,8,5,5,7,1,0,10,8,2,7,7,NA,2,3,5,1,4,2,2,1,4,4,2,1,4,2,5,2,5,2,1,1,2
"26590",5,90,7,9,7,NA,8,1,5,8,6,2,5,7,NA,2,2,5,2,5,2,2,2,1,3,4,2,2,2,2,2,4,1,2,4,2
"26591",5,720,9,10,9,6,9,2,NA,10,7,5,3,6,NA,2,3,3,3,3,1,3,1,2,3,2,3,3,4,2,3,3,3,3,3,3
"26592",5,120,8,8,8,7,8,1,7,9,10,4,5,6,NA,1,2,5,2,4,4,3,2,3,3,3,2,3,2,4,2,3,2,2,2,3
"26593",5,180,9,7,8,7,9,1,6,8,8,0,7,7,NA,2,1,5,2,2,3,5,2,3,2,2,3,4,1,3,3,4,2,1,5,2
"26594",5,30,8,8,5,5,6,1,5,7,7,4,6,6,NA,2,2,5,2,5,3,5,2,5,5,2,2,2,3,2,5,5,2,2,4,5
"26595",5,90,4,8,5,7,8,1,5,7,4,5,4,6,NA,1,3,5,1,4,3,2,3,2,5,4,2,3,1,4,3,4,3,2,4,4
"26596",5,480,5,8,5,NA,7,2,4,5,6,7,3,1,NA,1,3,3,2,1,1,2,5,3,3,1,1,1,1,6,5,2,1,4,3,1
"26597",4,180,9,9,8,4,8,1,2,9,8,9,3,4,NA,2,1,6,1,4,3,5,2,2,6,3,1,3,1,2,1,2,2,1,4,4
"26598",5,90,7,8,5,1,8,1,2,9,6,0,7,7,NA,65,5,6,2,4,4,3,2,3,2,3,2,4,3,2,2,4,2,1,2,3
"26599",5,270,7,7,6,NA,7,1,5,7,7,0,7,7,NA,2,1,5,3,6,5,4,1,6,5,1,2,3,1,1,6,5,1,1,4,1
"26600",5,120,8,10,5,8,8,2,NA,8,8,6,6,2,NA,1,3,5,4,4,2,1,1,4,2,3,1,2,2,3,1,3,1,2,1,2
"26601",5,120,5,7,5,3,8,1,5,5,3,2,7,7,NA,1,2,4,2,2,4,5,2,2,3,1,3,5,5,2,2,5,1,2,6,3
"26602",5,180,6,8,4,3,4,2,4,8,8,5,6,7,NA,1,3,5,3,5,4,4,4,3,4,4,3,4,3,4,3,4,4,3,3,4
"26603",5,90,6,5,5,6,6,1,NA,10,10,2,7,6,NA,2,5,6,2,4,4,5,2,1,3,2,2,5,4,5,4,6,1,4,5,4
